STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",6/18/1972,0.47,0,0,,69,59
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",6/19/1972,0.01,0,0,,77,63
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",6/20/1972,0,0,0,,78,66
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",6/21/1972,1.73,0,0,,72,63
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",6/22/1972,2.01,0,0,,67,53
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",6/23/1972,0.41,0,0,,54,50
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",6/24/1972,0.01,0,0,,59,51
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",6/25/1972,0.18,0,0,,65,53
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",6/26/1972,0.08,0,0,,66,56
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",6/27/1972,0,0,0,,73,52
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",6/28/1972,0,0,0,,80,55
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",6/29/1972,0.03,0,0,,69,62
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",6/30/1972,0.17,0,0,,76,61
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/1/1972,0.07,0,0,,81,60
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/2/1972,0,0,0,,83,60
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/3/1972,0.01,0,0,,79,58
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/4/1972,0,0,0,,71,55
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/5/1972,0.33,0,0,,59,52
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/6/1972,0,0,0,,68,52
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/7/1972,0,0,0,,74,51
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/8/1972,0.01,0,0,,73,53
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/9/1972,0.26,0,0,,78,49
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/10/1972,0.02,0,0,,80,62
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/11/1972,0,0,0,,86,65
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/12/1972,0,0,0,,86,65
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/13/1972,0.01,0,0,,84,67
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/14/1972,0,0,0,,86,64
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/15/1972,0.05,0,0,,88,69
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/16/1972,0.16,0,0,,87,68
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/17/1972,0,0,0,,85,69
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/18/1972,0,0,0,,86,67
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/19/1972,0,0,0,,90,69
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/20/1972,0.06,0,0,,91,69
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/21/1972,0,0,0,,92,69
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/22/1972,0,0,0,,91,71
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/23/1972,0,0,0,,92,75
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/24/1972,0,0,0,,88,71
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/25/1972,0,0,0,,83,65
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/26/1972,0,0,0,,76,58
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/27/1972,0,0,0,,75,60
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/28/1972,0,0,0,,75,57
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/29/1972,0,0,0,,80,53
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/30/1972,0,0,0,,76,56
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",7/31/1972,0.25,0,0,,69,63
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/1/1972,0,0,0,,83,63
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/2/1972,0.01,0,0,,85,63
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/3/1972,0.05,0,0,,79,66
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/4/1972,0,0,0,,74,53
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/5/1972,0,0,0,,77,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/6/1972,0,0,0,,78,52
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/7/1972,0.74,0,0,,78,65
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/8/1972,0,0,0,,77,63
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/9/1972,0,0,0,,83,57
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/10/1972,0,0,0,,69,49
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/11/1972,0,0,0,,75,46
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/12/1972,0.01,0,0,,80,61
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/13/1972,0,0,0,,83,63
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/14/1972,0.06,0,0,,85,61
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/15/1972,0.06,0,0,,74,56
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/16/1972,0,0,0,,74,54
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/17/1972,0.03,0,0,,63,59
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/18/1972,0.22,0,0,,79,62
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/19/1972,0,0,0,,81,60
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/20/1972,0,0,0,,80,53
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/21/1972,0,0,0,,84,52
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/22/1972,0,0,0,,85,57
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/23/1972,0,0,0,,89,62
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/24/1972,0,0,0,,89,69
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/25/1972,0,0,0,,91,67
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/26/1972,0,0,0,,88,67
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/27/1972,0.46,0,0,,82,68
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/28/1972,0,0,0,,77,63
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/29/1972,0,0,0,,81,58
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/30/1972,0,0,0,,80,58
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/31/1972,0,0,0,,84,53
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/1/1972,0,0,0,,81,59
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/2/1972,0.03,0,0,,71,59
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/3/1972,0,0,0,,76,60
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/4/1972,0,0,0,,72,53
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/5/1972,0,0,0,,71,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/6/1972,0,0,0,,77,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/7/1972,0,0,0,,81,50
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/8/1972,0,0,0,,83,54
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/9/1972,0,0,0,,73,50
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/10/1972,0,0,0,,70,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/11/1972,0,0,0,,77,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/12/1972,0.02,0,0,,75,62
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/13/1972,0.54,0,0,,77,60
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/14/1972,0.06,0,0,,72,55
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/15/1972,0,0,0,,70,46
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/16/1972,0,0,0,,75,47
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/17/1972,0,0,0,,86,55
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/18/1972,0.08,0,0,,82,62
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/19/1972,0.02,0,0,,66,53
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/20/1972,0,0,0,,63,47
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/21/1972,0.37,0,0,,59,46
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/22/1972,0,0,0,,64,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/23/1972,0,0,0,,63,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/24/1972,0.09,0,0,,58,49
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/25/1972,0,0,0,,75,58
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/26/1972,0,0,0,,79,63
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/27/1972,0,0,0,,72,53
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/28/1972,0,0,0,,72,47
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/29/1972,0,0,0,,64,55
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/30/1972,0.36,0,0,,67,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/1/1972,0,0,0,,57,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/2/1972,0,0,0,,65,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/3/1972,0,0,0,,70,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/4/1972,0,0,0,,72,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/5/1972,0,0,0,,69,46
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/6/1972,1.02,0,0,,70,57
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/7/1972,0.55,0,0,,58,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/8/1972,0,0,0,,63,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/9/1972,0,0,0,,51,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/10/1972,0,0,0,,50,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/11/1972,0,0,0,,59,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/12/1972,0.01,0,0,,54,48
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/13/1972,0,0,0,,49,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/14/1972,0.12,0,0,,60,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/15/1972,0.04,0,0,,47,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/16/1972,0,0,0,,55,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/17/1972,0.01,0,0,,55,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/18/1972,0.11,0.6,0,,40,24
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/19/1972,0.02,0.2,0,,38,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/20/1972,0,0,0,,42,19
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/21/1972,0,0,0,,47,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/22/1972,0.03,0,0,,50,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/23/1972,0.04,0,0,,59,46
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/24/1972,0,0,0,,57,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/25/1972,0,0,0,,45,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/26/1972,0,0,0,,51,28
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/27/1972,0,0,0,,58,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/28/1972,1.07,0,0,,60,48
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/29/1972,0.28,0,0,,57,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/30/1972,0,0,0,,42,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/31/1972,0,0,0,,45,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/1/1972,0.03,0,0,,44,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/2/1972,0.6,0,0,,56,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/3/1972,0.05,0,0,,58,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/4/1972,0.11,0,0,,48,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/5/1972,0,0,0,,43,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/6/1972,0,0,0,,51,37
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/7/1972,0,0,0,,52,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/8/1972,2.82,0,0,,55,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/9/1972,0.12,0,0,,44,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/10/1972,0,0,0,,51,37
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/11/1972,0.08,0,0,,44,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/12/1972,0,0,0,,44,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/13/1972,0.02,0,0,,45,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/14/1972,1.75,0.3,0,,40,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/15/1972,0.03,0.3,0,,32,23
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/16/1972,0,0,0,,33,24
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/17/1972,0,0,0,,38,24
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/18/1972,0,0,0,,37,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/19/1972,0.53,0.7,0,,37,21
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/20/1972,0.15,0,0,,34,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/21/1972,0,0,0,,31,24
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/22/1972,0.02,0.3,0,,28,17
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/23/1972,0,0,0,,30,13
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/24/1972,0,0,0,,41,24
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/25/1972,0.03,0,0,,42,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/26/1972,0.58,0,0,,47,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/27/1972,0,0,0,,42,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/28/1972,0.31,0.4,0,,38,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/29/1972,0,0,0,,34,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/30/1972,0.46,5.9,0,,30,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/1/1972,0.07,0.4,6,,35,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/2/1972,0,0,4,,41,19
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/3/1972,0,0,3,,43,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/4/1972,0.11,0,2,,34,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/5/1972,0.09,0,1,,42,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/6/1972,0.82,0,0,,54,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/7/1972,0,0,0,,31,18
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/8/1972,0.33,0.4,0,,37,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/9/1972,0,0,0,,41,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/10/1972,0.04,0,0,,44,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/11/1972,0,0,0,,33,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/12/1972,0.04,0.1,0,,35,23
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/13/1972,0.02,0,0,,41,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/14/1972,0,0,0,,38,24
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/15/1972,0.43,2,0,,32,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/16/1972,0.03,0.7,2,,32,15
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/17/1972,0,0,2,,16,9
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/18/1972,0,0,2,,30,12
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/19/1972,0.05,0,1,,39,28
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/20/1972,0.16,0,1,,36,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/21/1972,0.23,0,0,,36,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/22/1972,0.49,0,0,,41,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/23/1972,0,0,0,,42,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/24/1972,0.01,0,0,,41,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/25/1972,0,0,0,,43,37
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/26/1972,0.16,0.3,0,,42,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/27/1972,0,0,0,,35,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/28/1972,0,0,0,,37,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/29/1972,0,0,0,,31,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/30/1972,0.04,0,0,,47,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/31/1972,0.49,0,0,,62,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/1/1973,0.08,0,0,,61,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/2/1973,0,0,0,,36,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/3/1973,0.11,0.3,0,,33,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/4/1973,0.3,0.3,0,,38,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/5/1973,0,0,0,,35,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/6/1973,0,0,0,,26,9
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/7/1973,0,0,0,,17,7
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/8/1973,0,0,0,,13,5
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/9/1973,0,0,0,,23,3
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/10/1973,0,0,0,,23,13
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/11/1973,0,0.1,0,,27,13
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/12/1973,0,0,0,,25,12
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/13/1973,0,0,0,,32,10
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/14/1973,0,0,0,,39,16
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/15/1973,0,0,0,,37,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/16/1973,0,0,0,,43,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/17/1973,0,0,0,,55,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/18/1973,0,0,0,,56,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/19/1973,0.33,0,0,,50,37
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/20/1973,0,0,0,,40,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/21/1973,0,0,0,,35,14
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/22/1973,0.42,0,0,,53,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/23/1973,0,0,0,,51,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/24/1973,0,0.1,0,,34,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/25/1973,0,0,0,,40,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/26/1973,0,0,0,,49,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/27/1973,0.49,0,0,,42,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/28/1973,0.06,0.4,0,,39,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/29/1973,0.34,3.8,3,,33,8
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/30/1973,0,0,3,,21,4
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/31/1973,0,0,3,,19,10
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/1/1973,0,0,2,,34,12
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/2/1973,0.5,0,1,,55,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/3/1973,0,0,0,,46,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/4/1973,0,0,0,,41,31
